transaction_id,customer_id,first_name,last_name,gender,home_city,home_country,transaction_city,transaction_country,login_city,login_country,timestamp,transaction_type,amount,currency,merchant,category,description,is_by_check,account_number,swift_bic,receiveraccount,receiverswift,balanceafter,avgdailybalance,legitimate,fraudreason,is_fraud,added_at
TXN001020,CUST0055,Michael,Burns,Male,Smithview,UG,Christopherborough,LB,Smithview,UG,2023-06-23 09:34:00,Debit,3079.45,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,1,690167000000.0,JPzbxTiB,,,577.48,852.13,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001021,CUST0094,Bethany,Nguyen,Female,Caseyview,LU,Livingstonbury,YE,Caseyview,LU,2023-06-23 13:39:00,Credit,677.42,USD,Hilton,Hotel,Credit Online at Hilton,0,898724000000.0,DqioQtud,12755862232.0,dbWZVDpi,17764.91,18487.98,1,,0,2025-12-04T14:55:07.833306
TXN001022,CUST0062,Andrea,Myers,Female,North Erintown,LA,Port Jenniferbury,GB,North Erintown,JM,2023-06-23 17:44:00,Debit,1217.12,USD,Uber,Transport,Debit Online at Uber,1,271249000000.0,gtZsIfbR,,,4951.61,5921.43,1,,0,2025-12-04T14:55:07.833306
TXN001023,CUST0142,Shelly,Mills,Female,South Ashley,TD,North Melinda,TG,South Ashley,UY,2023-06-23 21:49:00,Credit,3988.95,USD,Starbucks,Food,Credit Online at Starbucks,0,179781000000.0,EVvDjfue,28013882353.0,NmqVDOOe,2113.2,2473.31,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001024,CUST0120,Oscar,Hernandez,Male,West Katherine,SB,Hayesside,PT,Lake Meredithview,BE,2023-06-24 01:54:00,Debit,3370.68,USD,Walmart,Retail,Debit Online at Walmart,1,429266000000.0,yuyvnVUT,,,19344.25,19713.89,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001025,CUST0160,Katelyn,Winters,Female,Lisaborough,ML,Lake Brian,ZM,Lisaborough,ML,2023-06-24 05:59:00,Debit,3082.13,USD,Uber,Transport,Debit Online at Uber,0,294173000000.0,KCVbtUAJ,,,2989.34,3048.87,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001026,CUST0056,Emily,Meza,Female,Port Elizabeth,IQ,South Michaelfurt,NO,Port Elizabeth,GD,2023-06-24 10:04:00,Debit,2437.37,USD,Uber,Transport,Debit Online at Uber,0,115802000000.0,gIAymIeu,,,19544.35,19482.95,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001027,CUST0164,Chelsea,White,Female,South Kyle,BD,West Jillmouth,BR,South Kyle,BD,2023-06-24 14:10:00,Debit,1331.36,USD,Amazon,E-commerce,Debit Online at Amazon,1,597429000000.0,OfLuCrfJ,,,9474.71,9680.57,1,,0,2025-12-04T14:55:07.833306
TXN001028,CUST0200,Carla,Brown,Female,New Edwin,KM,Millermouth,MN,New Edwin,TV,2023-06-24 18:15:00,Credit,1000.21,USD,Amazon,E-commerce,Credit Online at Amazon,0,941671000000.0,OUouHsxw,93586256859.0,zVWXbAYi,602.83,402.23,0,Amount exceeds daily average significantly,0,2025-12-04T14:55:07.833306
TXN001029,CUST0170,Patrick,Rodriguez,Male,Lake Jose,SZ,Christineside,GW,Christopherland,GB,2023-06-24 22:20:00,Debit,3109.12,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,0,941906000000.0,nOEnUVju,,,3940.88,3202.18,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001030,CUST0128,Joseph,Payne,Male,North Evan,ZM,Erictown,QA,Brewerville,ZM,2023-06-25 02:25:00,Debit,150.64,USD,Chase,Banking,Debit Online at Chase,1,758460000000.0,IstBaSZq,,,4320.59,4637.57,1,,0,2025-12-04T14:55:07.833306
TXN001031,CUST0162,Tammy,Lowery,Female,North Shannon,GM,South Jeffreychester,AU,North Shannon,GM,2023-06-25 06:30:00,Debit,4222.99,USD,Starbucks,Food,Debit Online at Starbucks,0,919522000000.0,hjuxbGzW,,,5945.65,6651.28,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001032,CUST0049,Andrew,Fleming,Male,Bergerview,DO,Lake Kellyland,CR,Bergerview,DO,2023-06-25 10:35:00,Credit,4671.47,USD,Chase,Banking,Credit Online at Chase,0,940929000000.0,ATCiuKjM,27386353077.0,lmmuiJTC,15649.12,16049.7,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001033,CUST0065,Bradley,Schmidt,Male,Hannahville,KW,Katherineside,KZ,Hannahville,KW,2023-06-25 14:40:00,Debit,4464.23,USD,Hilton,Hotel,Debit Online at Hilton,0,723697000000.0,uKoHpdRC,,,7937.8,7642.48,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001034,CUST0048,Marcus,Moore,Male,North Jeffreyborough,PT,Port Seth,BS,North Jeffreyborough,SE,2023-06-25 18:45:00,Credit,1309.96,USD,Walmart,Retail,Credit Online at Walmart,1,534197000000.0,AkzNmFUD,41626002655.0,whTwcjas,2482.93,3312.04,0,Transaction at unusual hour,0,2025-12-04T14:55:07.833306
TXN001035,CUST0196,Samantha,Reynolds,Female,Port Robert,SN,Jacobstad,NE,East Baileychester,GN,2023-06-25 22:50:00,Credit,4573.34,USD,Shell,Fuel,Credit Online at Shell,0,905853000000.0,GKplTnww,39389402399.0,rDTHyHrM,10917.6,11396.48,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001036,CUST0040,James,Anderson,Male,North Theodoreland,CO,Lake Kaitlynstad,ML,North Theodoreland,VC,2023-06-26 02:55:00,Credit,2272.82,USD,Chase,Banking,Credit Online at Chase,0,191516000000.0,gCyNrPZj,25485633105.0,CGfJmSkA,10190.73,10710.65,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001037,CUST0180,Noah,Baker,Male,West Joshua,BO,Harrisstad,MC,West Joshua,BO,2023-06-26 07:00:00,Credit,3687.81,USD,Shell,Fuel,Credit Online at Shell,0,886431000000.0,RaRrPAyD,95046739918.0,SGFfvXwz,17043.24,16334.09,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001038,CUST0075,Marvin,Bailey,Male,Port John,CY,East Jeanne,WS,South Mary,CY,2023-06-26 11:05:00,Debit,4811.72,USD,Starbucks,Food,Debit Online at Starbucks,1,613182000000.0,djyiAxyg,,,13758.67,13879.29,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001039,CUST0075,Phyllis,Smith,Female,New Elizabethmouth,MY,Rosefurt,HT,New Elizabethmouth,MV,2023-06-26 15:10:00,Credit,2984.11,USD,Apple,Electronics,Credit Online at Apple,0,119760000000.0,TKIYpaBL,38780427497.0,ifEgiQBY,13425.14,13252.13,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001040,CUST0143,Kimberly,Thompson,Female,West Desireeburgh,CG,West Cindyborough,SD,North Johnfurt,MN,2023-06-26 19:15:00,Credit,1545.01,USD,Chase,Banking,Credit Online at Chase,1,254177000000.0,SSNCHGuZ,60589788037.0,UPeUQHaz,16949.04,16965.21,1,,0,2025-12-04T14:55:07.833306
TXN001041,CUST0126,Pamela,Bonilla,Female,Kimberg,NR,Port Audrey,CM,Kimberg,NR,2023-06-26 23:20:00,Debit,4308.22,USD,Chase,Banking,Debit Online at Chase,0,736823000000.0,EGASKhqk,,,14992.33,14603.34,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001042,CUST0192,Mason,Manning,Male,Trevorbury,LC,North Christopherburgh,AL,New Rachel,LC,2023-06-27 03:25:00,Debit,1253.62,USD,Shell,Fuel,Debit Online at Shell,0,303567000000.0,SnvEfAFx,,,1915.75,1510.42,1,,0,2025-12-04T14:55:07.833306
TXN001043,CUST0195,Patricia,Craig,Female,Hernandezshire,SG,East Jessica,BA,Rachelside,SG,2023-06-27 07:30:00,Credit,403.95,USD,Shell,Fuel,Credit Online at Shell,1,875116000000.0,TmvgtbpX,47510364307.0,dVOHnvAi,10745.31,10703.49,1,,0,2025-12-04T14:55:07.833306
TXN001044,CUST0200,Amanda,Fox,Female,Alyssahaven,NO,Delgadoside,WS,Alyssahaven,MR,2023-06-27 11:35:00,Debit,1416.6,USD,Shell,Fuel,Debit Online at Shell,0,193996000000.0,bzXxfUsZ,,,14271.82,14680.19,1,,0,2025-12-04T14:55:07.833306
TXN001045,CUST0155,Matthew,Lee,Male,Stanleyville,GE,Mitchellland,VN,Lake Jeremiah,TT,2023-06-27 15:40:00,Credit,2927.73,USD,Walmart,Retail,Credit Online at Walmart,0,111538000000.0,MefTAzfQ,64355267165.0,beJdrGEA,14080.66,13409.26,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001046,CUST0050,Edward,Sanchez,Male,South Jessetown,AU,Susanborough,JO,South Jessetown,AU,2023-06-27 19:45:00,Credit,843.59,USD,Walmart,Retail,Credit Online at Walmart,0,885235000000.0,jYoepGDv,17739132192.0,iRRpTZrP,2318.13,1498.07,1,,0,2025-12-04T14:55:07.833306
TXN001047,CUST0131,Gregory,Skinner,Male,New Kenneth,MK,Port Jerryport,OM,New Kenneth,MK,2023-06-27 23:50:00,Credit,3383.03,USD,Starbucks,Food,Credit Online at Starbucks,0,867690000000.0,IldYQWfN,19268544693.0,mrNjeWos,1961.86,1529.66,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001048,CUST0192,Anne,Wilkins,Female,North Nicolebury,SM,West Sheilaburgh,KP,North Nicolebury,SM,2023-06-28 03:55:00,Credit,811.26,USD,Walmart,Retail,Credit Online at Walmart,0,644352000000.0,MMVsXDxU,66977780543.0,gprsBsVN,6245.76,6572.14,1,,0,2025-12-04T14:55:07.833306
TXN001049,CUST0110,Christopher,Nguyen,Male,South David,TH,Youngberg,AU,South David,TH,2023-06-28 08:00:00,Credit,4054.87,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,0,679670000000.0,SHGlJfnb,12956770230.0,sVVNXOET,2427.81,1878.64,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001050,CUST0120,Sharon,Johnson,Female,New Samanthaton,VA,Heatherfurt,MM,New Samanthaton,GH,2023-06-28 12:05:00,Credit,379.9,USD,Hilton,Hotel,Credit Online at Hilton,0,964909000000.0,qPEVTwZH,46477571345.0,LKDeCHPq,16421.48,16124.84,0,Transaction at unusual hour,0,2025-12-04T14:55:07.833306
TXN001051,CUST0187,James,Johnson,Male,Martinezchester,CU,Boothfort,CH,Sallyburgh,CU,2023-06-28 16:10:00,Credit,591.43,USD,Chase,Banking,Credit Online at Chase,0,334162000000.0,rJEXCVIx,18772564542.0,VtiaMJcd,16504.66,17021.91,1,,0,2025-12-04T14:55:07.833306
TXN001052,CUST0133,Pamela,Long,Female,West Felicia,NO,North Lauren,MG,North Tylerhaven,NO,2023-06-28 20:15:00,Debit,3392.97,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,0,824983000000.0,ATiccKgm,,,15629.97,15706.22,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001053,CUST0184,Heather,Flores,Female,Angelicaview,HT,East Michael,OM,Port Teresa,HT,2023-06-29 00:21:00,Debit,94.17,USD,Amazon,E-commerce,Debit Online at Amazon,1,791394000000.0,faalAUWb,,,4597.07,4847.98,1,,0,2025-12-04T14:55:07.833306
TXN001054,CUST0038,John,Holland,Male,South Kevinland,IT,Rickymouth,DZ,Brendamouth,IT,2023-06-29 04:26:00,Debit,3203.89,USD,Shell,Fuel,Debit Online at Shell,1,759699000000.0,kBPrrtwu,,,13887.07,13682.71,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001055,CUST0155,Casey,Roberts,Male,North Richard,GM,Port Stevenhaven,SM,North Richard,GM,2023-06-29 08:31:00,Debit,2635.0,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,0,976077000000.0,oDARSeAC,,,9657.79,8957.39,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001056,CUST0004,Joshua,Castro,Male,Simsport,SB,East Jessica,SO,Simsport,GY,2023-06-29 12:36:00,Credit,3225.43,USD,Hilton,Hotel,Credit Online at Hilton,0,644866000000.0,fdlkJxBh,19298289098.0,MRlSqGLL,6848.54,6334.02,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001057,CUST0104,Heather,Waller,Female,Lake Jacquelinefort,KZ,East Anthonyport,QA,Benjaminborough,KZ,2023-06-29 16:41:00,Credit,2589.03,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,0,411382000000.0,IUporQIn,92493874040.0,vqFEYlvU,3654.03,4650.24,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001058,CUST0141,Ashley,Foster,Female,Reneeberg,CN,Jamesstad,HU,Reneeberg,CN,2023-06-29 20:46:00,Debit,4388.14,USD,Starbucks,Food,Debit Online at Starbucks,0,896362000000.0,GPxmLKmS,,,1477.52,1011.76,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001059,CUST0120,Billy,Martin,Male,Jenniferchester,FR,Williamsland,PW,Jenniferchester,SO,2023-06-30 00:51:00,Credit,2186.87,USD,Apple,Electronics,Credit Online at Apple,0,308273000000.0,bfvviEyA,30168340648.0,buHEYLaV,7765.27,8526.27,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001060,CUST0022,Erica,Vaughan,Female,South Edwardfurt,TW,Williambury,LR,South Edwardfurt,TW,2023-06-30 04:56:00,Debit,3212.68,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,1,384404000000.0,oAMrUtJQ,,,17800.9,17027.8,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001061,CUST0058,Harold,Soto,Male,North Christophermouth,DM,Port Austinport,SC,Wrightshire,DM,2023-06-30 09:01:00,Debit,3063.89,USD,Shell,Fuel,Debit Online at Shell,0,824611000000.0,SMiDZwta,,,16926.38,16650.17,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001062,CUST0053,Andrew,Ritter,Male,Sharonport,DZ,West Melindaland,KI,North Norma,ES,2023-06-30 13:06:00,Debit,4634.36,USD,Hilton,Hotel,Debit Online at Hilton,1,558891000000.0,flYXmltt,,,14190.62,14068.85,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001063,CUST0126,Casey,Williams,Female,Davilabury,QA,Garrettport,ST,South Elizabethchester,ER,2023-06-30 17:11:00,Debit,4690.21,USD,Starbucks,Food,Debit Online at Starbucks,1,563296000000.0,ImwdxPEr,,,17046.35,17237.86,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001064,CUST0179,Thomas,Young,Male,Lake Laurenmouth,TN,Chelseatown,ZM,Lake Laurenmouth,SA,2023-06-30 21:16:00,Debit,1320.98,USD,Apple,Electronics,Debit Online at Apple,0,625462000000.0,pfyINHtF,,,17781.08,17019.48,1,,0,2025-12-04T14:55:07.833306
TXN001065,CUST0160,Denise,Harmon,Female,Port Christy,DE,North Brittany,IS,Port Christy,YE,2023-07-01 01:21:00,Debit,3475.66,USD,Chase,Banking,Debit Online at Chase,1,944324000000.0,CIjdSubD,,,1521.86,706.42,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001066,CUST0119,Renee,Johnson,Female,West Adamtown,MH,Tinafurt,DJ,East Connie,MH,2023-07-01 05:26:00,Debit,2215.34,USD,Walmart,Retail,Debit Online at Walmart,1,728371000000.0,FILKgHtx,,,12156.61,13094.31,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001067,CUST0095,Angela,Fields,Female,Fordburgh,SZ,North Stephanie,CH,Fordburgh,SY,2023-07-01 09:31:00,Credit,1688.8,USD,Uber,Transport,Credit Online at Uber,0,304145000000.0,tmdltjEC,10944674366.0,olEVSARz,18106.74,18675.59,1,,0,2025-12-04T14:55:07.833306
TXN001068,CUST0099,Cheryl,Alvarez,Female,Christinaport,VA,West Christinehaven,IR,Christinaport,VA,2023-07-01 13:36:00,Debit,4912.9,USD,Starbucks,Food,Debit Online at Starbucks,0,857743000000.0,eqLsQybv,,,19148.93,18891.54,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001069,CUST0009,Larry,Valentine,Male,Lake Cynthiaborough,TO,West Thomasburgh,SB,Anthonychester,SR,2023-07-01 17:41:00,Debit,505.77,USD,Hilton,Hotel,Debit Online at Hilton,0,292522000000.0,itRRpXRE,,,14054.98,14753.8,1,,0,2025-12-04T14:55:07.833306
TXN001070,CUST0184,Michael,Smith,Male,North Jessicashire,KZ,Port Kelly,SV,North Jessicashire,KZ,2023-07-01 21:46:00,Credit,3680.51,USD,Amazon,E-commerce,Credit Online at Amazon,1,404535000000.0,WVqHjmoT,70603416273.0,rRamsKTe,16775.64,17157.92,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001071,CUST0174,Amanda,Bennett,Female,Matthewchester,PT,Lake Rebecca,LI,West Raymond,RS,2023-07-02 01:51:00,Credit,4322.61,USD,Amazon,E-commerce,Credit Online at Amazon,0,221008000000.0,oTQFTIkz,29317517329.0,wWYRKeFr,8621.05,8396.39,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001072,CUST0092,Trevor,Wilson,Male,West Ryanton,SK,Jonesport,LI,West Ryanton,SK,2023-07-02 05:56:00,Credit,1497.96,USD,Hilton,Hotel,Credit Online at Hilton,0,810148000000.0,lzeZahJw,14330326758.0,flFEtMCi,2168.48,2994.8,0,Transaction at unusual hour,0,2025-12-04T14:55:07.833306
TXN001073,CUST0138,Michael,Brown,Male,West Patricia,IT,Donaldhaven,RW,Matthewstad,AD,2023-07-02 10:01:00,Debit,4885.73,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,0,942693000000.0,Gcrresiy,,,8526.56,9416.98,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001074,CUST0008,Catherine,Gross,Female,Port Amandaland,BE,East Loriview,WS,New Laurabury,JO,2023-07-02 14:06:00,Debit,2560.92,USD,Uber,Transport,Debit Online at Uber,0,279825000000.0,QKuQAVyH,,,14254.88,15030.82,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001075,CUST0086,Manuel,Hansen,Male,Lake Danielle,ZM,Hernandezshire,LI,South Stephenstad,NE,2023-07-02 18:11:00,Debit,2699.41,USD,Walmart,Retail,Debit Online at Walmart,1,226663000000.0,PnTSUttK,,,5134.93,4903.08,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001076,CUST0152,Craig,Mcdonald,Male,Margaretborough,IL,Lake Melissa,LC,Margaretborough,IL,2023-07-02 22:16:00,Credit,356.45,USD,Hilton,Hotel,Credit Online at Hilton,0,988049000000.0,XKLiQiik,93647769194.0,abODzZri,7900.91,8417.64,1,,0,2025-12-04T14:55:07.833306
TXN001077,CUST0108,Shelley,Holt,Female,Port Jerome,PE,West Lauren,NO,Ashleyton,PE,2023-07-03 02:21:00,Credit,4697.26,USD,Hilton,Hotel,Credit Online at Hilton,0,770639000000.0,rEbyLHax,14658026160.0,ASaAvvki,14041.44,14379.3,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001078,CUST0097,Megan,Jones,Female,Bryantchester,SB,South Christianside,CU,Bryantchester,TL,2023-07-03 06:26:00,Credit,3002.97,USD,Chase,Banking,Credit Online at Chase,0,548568000000.0,prwwtMRK,38832374048.0,VrCnKrsU,15786.85,14795.08,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001079,CUST0160,Max,Garcia,Male,Garcialand,KE,Port Ricky,LV,Peterhaven,GE,2023-07-03 10:32:00,Credit,1127.25,USD,Apple,Electronics,Credit Online at Apple,1,808298000000.0,xNSOEmyQ,62288708905.0,OIPxnpsm,9289.78,9135.69,0,Suspicious login location,0,2025-12-04T14:55:07.833306
TXN001080,CUST0123,William,Wise,Male,Walkerville,CD,Lake Kayla,KE,Smithton,CD,2023-07-03 14:37:00,Debit,4844.06,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,1,123715000000.0,TkvMSykY,,,8299.02,9229.76,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001081,CUST0158,Matthew,Wiggins,Male,Bradleyberg,,New Gregory,AM,South Andreafurt,,2023-07-03 18:42:00,Credit,3811.42,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,1,370897000000.0,fIFqMWpb,43089777496.0,HtbudyXH,13914.81,13507.58,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001082,CUST0141,Krystal,Thomas,Female,East Stephanie,BI,Gutierrezshire,KH,East Stephanie,TG,2023-07-03 22:47:00,Credit,2828.23,USD,Shell,Fuel,Credit Online at Shell,1,472004000000.0,WRPfqTaS,86815735676.0,KZIzHQzB,9681.67,8893.91,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001083,CUST0133,Jeffery,King,Male,Laurenview,BA,Port Monica,MM,Laurenview,BA,2023-07-04 02:52:00,Debit,3812.95,USD,Hilton,Hotel,Debit Online at Hilton,0,659061000000.0,ODxxBqqm,,,17896.33,17741.57,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001084,CUST0061,Kyle,Taylor,Male,Williamborough,SR,Lesterport,AU,Williamborough,SR,2023-07-04 06:57:00,Credit,4234.94,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,1,995437000000.0,ITUskdID,83376663557.0,jCBYRKxt,7747.24,7885.8,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001085,CUST0131,Michael,Matthews,Male,East Williammouth,TO,Duncanborough,JO,Garzaland,NE,2023-07-04 11:02:00,Credit,3900.91,USD,Walmart,Retail,Credit Online at Walmart,1,428483000000.0,kYphqglE,17839423692.0,GGUAGTOQ,19253.41,18718.63,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001086,CUST0191,Sydney,Swanson,Female,East Stuartshire,AU,East Steven,TN,Lake Jacob,CA,2023-07-04 15:07:00,Credit,4015.66,USD,Apple,Electronics,Credit Online at Apple,0,905407000000.0,vSUPifYK,50155295166.0,hqBXoJyE,14279.17,13927.37,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001087,CUST0055,Cindy,Fisher,Female,Brianbury,SD,South Zacharyton,AF,Brianbury,SD,2023-07-04 19:12:00,Debit,1824.65,USD,Shell,Fuel,Debit Online at Shell,0,851319000000.0,jAtZEISQ,,,1713.61,1529.94,1,,0,2025-12-04T14:55:07.833306
TXN001088,CUST0183,Shawn,Powell,Male,South Derekport,AU,Rickyville,MA,South Derekport,IE,2023-07-04 23:17:00,Credit,4146.01,USD,Apple,Electronics,Credit Online at Apple,0,381992000000.0,fxKFJYXg,82016132828.0,QtkooDjP,8899.15,9193.8,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001089,CUST0023,Jamie,Spencer,Female,Petersonmouth,SA,Mitchellmouth,BW,Petersonmouth,RU,2023-07-05 03:22:00,Credit,1846.8,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,0,652646000000.0,nLhxlyvL,52480315375.0,SaQyomvf,1406.52,1237.53,0,Suspicious login location,0,2025-12-04T14:55:07.833306
TXN001090,CUST0140,Robert,Tanner,Male,West Jodiburgh,UA,Ericksontown,GH,Torresborough,CN,2023-07-05 07:27:00,Debit,2075.06,USD,Chase,Banking,Debit Online at Chase,1,100033000000.0,rWenBzUN,,,13620.55,13423.76,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001091,CUST0093,Michelle,Clayton,Female,East Marcus,UZ,Albertville,GW,East Marcus,SA,2023-07-05 11:32:00,Debit,1198.28,USD,Shell,Fuel,Debit Online at Shell,1,824497000000.0,hRbPzfIo,,,13309.14,14004.48,0,Suspicious login location,0,2025-12-04T14:55:07.833306
TXN001092,CUST0152,Jordan,Hines,Female,North Jadetown,SD,Castilloside,GR,North Jadetown,SD,2023-07-05 15:37:00,Debit,133.61,USD,Amazon,E-commerce,Debit Online at Amazon,0,685704000000.0,Lygzyfbp,,,8563.27,8865.12,1,,0,2025-12-04T14:55:07.833306
TXN001093,CUST0082,Brian,Ellis,Male,East Donnamouth,IQ,East Michaelland,CG,East Donnamouth,LB,2023-07-05 19:42:00,Debit,368.18,USD,Walmart,Retail,Debit Online at Walmart,0,462662000000.0,XKLZNKsl,,,10144.84,10546.49,0,Suspicious login location,0,2025-12-04T14:55:07.833306
TXN001094,CUST0177,Eddie,Myers,Male,Lake Paulbury,NO,East Amy,DZ,Richardton,NO,2023-07-05 23:47:00,Debit,519.46,USD,Chase,Banking,Debit Online at Chase,1,439269000000.0,QwsAwmMr,,,1618.47,628.36,1,,0,2025-12-04T14:55:07.833306
TXN001095,CUST0069,Cheryl,Moore,Female,Whiteview,KN,Alanmouth,MA,Smithmouth,KN,2023-07-06 03:52:00,Credit,208.54,USD,Uber,Transport,Credit Online at Uber,0,388704000000.0,IBDDnckR,76299453740.0,whnwwLGO,4367.51,3655.11,1,,0,2025-12-04T14:55:07.833306
TXN001096,CUST0022,James,Evans,Male,South Scott,MR,Jenniferchester,IQ,South Scott,AD,2023-07-06 07:57:00,Debit,3030.62,USD,Chase,Banking,Debit Online at Chase,0,983558000000.0,ruwVZdkq,,,9591.02,9200.33,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
TXN001097,CUST0044,John,Dean,Male,Andreshire,BT,Port Robertton,HN,South Jamesland,RW,2023-07-06 12:02:00,Credit,4256.19,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,1,971514000000.0,BaXrvSFP,17384570698.0,YUUmvHzV,11636.83,10649.06,0,New country & high-value transaction,0,2025-12-04T14:55:07.833306
