TransactionID,CustomerID,FirstName,LastName,Gender,HomeCity,HomeCountry,TransactionLocationCity,TransactionLocationCountry,LoginLocationCity,LoginLocationCountry,DateTime,Type,Amount,Currency,Merchant,Category,Description,IsByCheck,AccountNumber,SWIFT_BIC,ReceiverAccount,ReceiverSWIFT,BalanceAfter,AvgDailyBalance,Legitimate,FraudReason
TXN000587,CUST0098,Brian,Garcia,Male,Lake Codystad,PL,South Davidberg,LA,West Victoria,PL,4/10/2023 17:12,Credit,1943.93,USD,Hilton,Hotel,Credit Online at Hilton,0,3.1697E+11,WzznBCqs,55028583616,WiBAVcmr,9834.18,9398.79,1,
TXN000588,CUST0081,Jackie,Davis,Female,Wendyfurt,CD,West Stephaniechester,HN,Wendyfurt,CD,4/10/2023 21:17,Debit,4469.95,USD,Walmart,Retail,Debit Online at Walmart,0,9.6475E+11,TSdpfrMM,,,18412.92,18758.73,0,New country & high-value transaction
TXN000589,CUST0032,Xavier,Lambert,Male,South Evantown,PL,Davisbury,ML,South Evantown,GN,4/11/2023 1:22,Credit,1120.21,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,0,3.80722E+11,kOnBbfAj,86679785789,kaummbkJ,9577.49,10089.55,1,
TXN000590,CUST0053,Amanda,Lewis,Female,New Kaitlyntown,TR,Port Jessica,BF,Joannafurt,TR,4/11/2023 5:27,Debit,2489.25,USD,Walmart,Retail,Debit Online at Walmart,1,1.99959E+11,CvfCHEuP,,,6634.23,7479.25,0,New country & high-value transaction
TXN000591,CUST0164,Rebecca,Ortiz,Female,Julieton,AF,Lake John,CO,West Heathermouth,AF,4/11/2023 9:33,Credit,4834.11,USD,Chase,Banking,Credit Online at Chase,1,8.96985E+11,HeoYjCTB,23332289617,HgeeXAii,7072.63,7025.6,0,New country & high-value transaction
TXN000592,CUST0025,Angie,Burke,Female,Lake Derek,HR,Cliffordtown,MY,Christinaberg,HR,4/11/2023 13:38,Credit,2238.85,USD,Hilton,Hotel,Credit Online at Hilton,1,2.84013E+11,RCYtikjm,84641445366,OKCbvmFi,16410.84,16495.06,0,New country & high-value transaction
TXN000593,CUST0180,Craig,Palmer,Male,Port Howardberg,GD,Bartlettberg,GB,Lake Ryanshire,GD,4/11/2023 17:43,Debit,4458.16,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,1,2.20939E+11,opjbNuGL,,,3015.45,2320.5,0,New country & high-value transaction
TXN000594,CUST0045,Andrew,Foster,Male,North Joseph,BG,Davistown,LT,North Joseph,BG,4/11/2023 21:48,Debit,2629.51,USD,Amazon,E-commerce,Debit Online at Amazon,0,1.84058E+11,AwUXopuP,,,8916.85,9101.55,0,New country & high-value transaction
TXN000595,CUST0113,Danielle,Escobar,Female,New Coreytown,PG,Oneillview,US,New Coreytown,CV,4/12/2023 1:53,Debit,4336.06,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,1,2.1042E+11,cGXxmFvC,,,19072.94,19110.07,0,New country & high-value transaction
TXN000596,CUST0080,Andrew,Johnson,Male,Lake Lorifort,TG,Austinhaven,YE,Lake Lorifort,BG,4/12/2023 5:58,Debit,4023.77,USD,Hilton,Hotel,Debit Online at Hilton,0,2.74889E+11,DIIIhDlg,,,1804.34,1050.25,0,New country & high-value transaction
TXN000597,CUST0009,Rachael,Garner,Female,Lake Tammy,SK,Lindashire,AU,Lake Tammy,SK,4/12/2023 10:03,Credit,4663.9,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,0,6.39861E+11,oSvuPYKH,19991261433,UbUCaLyz,6358.35,6191.09,0,New country & high-value transaction
TXN000598,CUST0015,Rebecca,Forbes,Female,Greerburgh,BD,Andrewschester,GB,East Judyville,BD,4/12/2023 14:08,Credit,2576.79,USD,Hilton,Hotel,Credit Online at Hilton,0,5.2376E+11,howMZODb,31222437090,fAHezfuU,5555.2,5881.99,0,New country & high-value transaction
TXN000599,CUST0196,Mary,Rodgers,Female,East Charles,KE,South Maryland,ST,East Charles,TV,4/12/2023 18:13,Debit,3911.87,USD,Starbucks,Food,Debit Online at Starbucks,0,6.61797E+11,IrAPeSWw,,,19329.01,19737.51,0,New country & high-value transaction
TXN000600,CUST0200,Diane,Cox,Female,North Brandon,TZ,Ronaldmouth,SD,North Brandon,TG,4/12/2023 22:18,Debit,1017.76,USD,Uber,Transport,Debit Online at Uber,1,1.60141E+11,ckenbgyD,,,17168.14,17782.02,1,
TXN000601,CUST0010,Lori,Henderson,Female,Veronicachester,BE,South William,GB,Ginaport,MD,4/13/2023 2:23,Debit,3663.13,USD,Shell,Fuel,Debit Online at Shell,0,7.10235E+11,wfrygOty,,,12398.02,12783.76,0,New country & high-value transaction
TXN000602,CUST0174,Angela,Waters,Female,Benjamintown,FI,Port Richardtown,TG,Benjamintown,FI,4/13/2023 6:28,Debit,248.98,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,0,6.6425E+11,yfVFctEP,,,12509.2,12613.26,0,Transaction at unusual hour
TXN000603,CUST0090,Joyce,Moore,Female,Kingport,JP,Kaylachester,AO,Georgestad,JP,4/13/2023 10:33,Debit,1762.62,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,1,4.32976E+11,obUJdCcs,,,12036.32,12850.67,1,
TXN000604,CUST0013,Jeremy,Hines,Male,Smithport,FR,Frazierberg,CF,West Rhonda,PL,4/13/2023 14:38,Credit,905.05,USD,Walmart,Retail,Credit Online at Walmart,1,6.86376E+11,oABJvwWM,74200439924,cDviUclW,3425.38,4361.25,1,
TXN000605,CUST0048,Jennifer,Patterson,Female,Angelaborough,BZ,Fitzpatrickshire,GY,North Loriton,BZ,4/13/2023 18:43,Debit,2140.01,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,1,5.43897E+11,MNqspSnV,,,11790.35,11856.52,0,New country & high-value transaction
TXN000606,CUST0168,Wendy,Simmons,Female,Juanstad,MX,North Lancemouth,KH,Juanstad,PH,4/13/2023 22:48,Debit,1536.51,USD,Hilton,Hotel,Debit Online at Hilton,0,6.99786E+11,gmHmhNxT,,,1569.27,1844.22,0,Suspicious login location
TXN000607,CUST0178,Phillip,Hoover,Male,West Christina,PH,South Phyllis,DE,South Carlos,PH,4/14/2023 2:53,Credit,968.1,USD,Amazon,E-commerce,Credit Online at Amazon,0,7.78115E+11,YsGlyKmG,58608580356,KHRyoKGT,14061.77,13976.96,1,
TXN000608,CUST0196,Christian,Evans,Male,Johnport,VC,Jamesville,JM,Millerfort,PA,4/14/2023 6:58,Debit,4802.4,USD,Amazon,E-commerce,Debit Online at Amazon,1,5.84005E+11,MEXhtBem,,,11369.44,11505.5,0,New country & high-value transaction
TXN000609,CUST0185,Alan,Henderson,Male,Lake Johnberg,SD,Lake Robert,ES,Lake Johnberg,CD,4/14/2023 11:03,Credit,3507.27,USD,Uber,Transport,Credit Online at Uber,0,7.42186E+11,ITBIXGOF,53207928446,hVTvOhZN,2417.4,1989.76,0,New country & high-value transaction
TXN000610,CUST0088,Emily,Williams,Female,Lake Gabrielletown,GM,West Nicole,ZW,Danielsberg,GM,4/14/2023 15:08,Credit,4358.11,USD,Uber,Transport,Credit Online at Uber,1,8.10677E+11,SyGOyPjQ,59196464573,gqnqcHFS,13189.84,13975.86,0,New country & high-value transaction
TXN000611,CUST0172,Jennifer,Jones,Female,Robertbury,RO,West Bryanbury,GY,Robertbury,RO,4/14/2023 19:13,Debit,1067.19,USD,Starbucks,Food,Debit Online at Starbucks,0,7.85068E+11,pGwdKfCu,,,13821.81,14343.7,0,Transaction from blacklisted merchant
TXN000612,CUST0119,Stephen,Tran,Male,New Jessicashire,PA,Lake David,KR,Marcuston,LV,4/14/2023 23:18,Debit,381.62,USD,Amazon,E-commerce,Debit Online at Amazon,1,8.69046E+11,NFsuvCQd,,,2276.4,2482.98,1,
TXN000613,CUST0007,Robert,Mcdonald,Male,Robertland,GT,Lake Kristishire,SG,Robertland,RS,4/15/2023 3:23,Credit,4909.09,USD,Chase,Banking,Credit Online at Chase,0,6.89218E+11,ICBCJNfK,82091559741,JhTfBOON,12166.58,11792.87,0,New country & high-value transaction
TXN000614,CUST0111,Charlene,Vaughn,Female,West Caitlinhaven,EC,East Codyshire,NZ,Markfort,UZ,4/15/2023 7:28,Credit,4625.72,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,0,9.32088E+11,nmwkmVbH,60362638043,UnrwnVNZ,11691.16,11256.09,0,New country & high-value transaction
TXN000615,CUST0196,Regina,Howard,Female,Lake Johnhaven,BN,Hernandezbury,NP,Lake Johnhaven,BN,4/15/2023 11:33,Credit,336.34,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,0,4.0667E+11,HVZiaCxo,60937598864,GkUyHntY,2262.12,2116.63,0,New country & high-value transaction
TXN000616,CUST0169,Benjamin,Brooks,Male,Port Dustin,GH,Davisport,VE,Guzmanton,CY,4/15/2023 15:38,Debit,3008.59,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,1,7.81736E+11,zctcDqYk,,,10590.31,10989.91,0,New country & high-value transaction
TXN000617,CUST0143,Kelly,Ramirez,Female,South Tiffanyshire,AD,Jessicastad,HN,New Jennifer,AD,4/15/2023 19:44,Debit,1685.68,USD,Apple,Electronics,Debit Online at Apple,1,2.68009E+11,FwGgAnfW,,,19577.47,20259.88,1,
TXN000618,CUST0137,Marc,Nguyen,Male,North Caroline,CZ,New Leslieside,BA,North Alexanderfort,BJ,4/15/2023 23:49,Credit,4695.79,USD,Hilton,Hotel,Credit Online at Hilton,1,4.9603E+11,aMjYaWMF,42361588417,iEAjmJAV,13125.1,12349.32,0,New country & high-value transaction
TXN000619,CUST0197,Michael,Cervantes,Male,Carpenterstad,SV,Danielberg,ES,Carpenterstad,SV,4/16/2023 3:54,Debit,4383.4,USD,Walmart,Retail,Debit Online at Walmart,1,3.08476E+11,OCAzWeMc,,,13703.62,12896.02,0,New country & high-value transaction
TXN000620,CUST0155,Marc,Zimmerman,Male,West Charlesberg,UY,New Samuel,BR,West Charlesberg,UY,4/16/2023 7:59,Debit,2920.16,USD,Shell,Fuel,Debit Online at Shell,1,7.27803E+11,xdrMrjiy,,,10781.86,11385.41,0,New country & high-value transaction
TXN000621,CUST0064,William,Clark,Male,North Tiffany,UZ,Richardmouth,AU,Meganberg,BT,4/16/2023 12:04,Debit,865.72,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,1,3.9886E+11,PzTPXtpo,,,5154.87,4587.37,0,Suspicious login location
TXN000622,CUST0042,Joshua,Joseph,Male,West Jenniferbury,GN,Thompsonfurt,HT,Davisshire,CZ,4/16/2023 16:09,Credit,3071.9,USD,Uber,Transport,Credit Online at Uber,0,8.48821E+11,idcjVRdp,69426588025,XJWbwfQo,2734.47,3101.26,0,New country & high-value transaction
TXN000623,CUST0023,Karen,Ross,Female,North Austinland,MW,East Sarahport,NE,North Austinland,SV,4/16/2023 20:14,Credit,643.12,USD,Uber,Transport,Credit Online at Uber,1,5.99486E+11,anYnyvwJ,87055371295,tasFkSUG,16097.06,15773.2,1,
TXN000624,CUST0055,Lisa,Jones,Female,North Rachel,FJ,West Markfurt,KI,West Alexander,BB,4/17/2023 0:19,Credit,1698.46,USD,OffshoreBank,Banking,Credit Online at OffshoreBank,1,2.87822E+11,NkwQygqx,45934074621,wWQsoKLM,18611.79,19602.05,0,Transaction from blacklisted merchant
TXN000625,CUST0066,Rebecca,Barnes,Female,Whiteside,SI,Lake Gina,SK,Whiteside,SI,4/17/2023 4:24,Credit,3968.18,USD,Chase,Banking,Credit Online at Chase,1,7.941E+11,kcIlTzCH,79329940576,sDdWJyRJ,9347.51,10246,0,New country & high-value transaction
TXN000626,CUST0038,Jay,Nguyen,Male,East Williamland,CL,Diamondview,UG,East Williamland,CL,4/17/2023 8:29,Debit,3779.64,USD,Chase,Banking,Debit Online at Chase,0,7.50215E+11,DgDUkiPi,,,4284.96,4428.9,0,New country & high-value transaction
TXN000627,CUST0006,Elizabeth,Mitchell,Female,Aprilhaven,CU,Lewisfurt,BO,Victorbury,CU,4/17/2023 12:34,Credit,4508.3,USD,Walmart,Retail,Credit Online at Walmart,1,1.34289E+11,oNmghYLa,25188752539,KPatOTcy,16349.03,15477.81,0,New country & high-value transaction
TXN000628,CUST0016,Christopher,Riddle,Male,Bradberg,UY,Charlesshire,MR,Johnton,UY,4/17/2023 16:39,Credit,4493.1,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,0,3.93823E+11,MzlgOPAZ,37517222063,hixzwvkU,18472.05,17550.4,0,New country & high-value transaction
TXN000629,CUST0129,Travis,Collier,Male,Dannyborough,GY,Josephland,MV,Anthonychester,LS,4/17/2023 20:44,Credit,3875.23,USD,Amazon,E-commerce,Credit Online at Amazon,1,6.71734E+11,IUehqNzD,20536453272,esNtcOmI,1175.26,1953.3,0,New country & high-value transaction
TXN000630,CUST0015,Kimberly,Mayo,Female,West Carrie,TJ,Johnsonhaven,BA,West Carrie,TJ,4/18/2023 0:49,Credit,4190.25,USD,Apple,Electronics,Credit Online at Apple,1,3.9116E+11,AvaEsJOo,27732974239,FGVVAwYL,15647.02,16223.41,0,New country & high-value transaction
TXN000631,CUST0023,Connie,Shields,Female,Thompsonfurt,CH,Brianfort,SD,West Karen,CH,4/18/2023 4:54,Credit,4247.57,USD,Chase,Banking,Credit Online at Chase,1,5.70597E+11,zhdVLKYx,81103368718,uPLEzWkM,5725.11,6154.09,0,New country & high-value transaction
TXN000632,CUST0184,Stephen,Harrison,Male,Boothville,CZ,Simpsonborough,CO,Lake Katrinashire,NO,4/18/2023 8:59,Debit,1878.16,USD,Shell,Fuel,Debit Online at Shell,1,2.81572E+11,JmCDvcka,,,9190.36,8343.34,1,
TXN000633,CUST0187,Shawn,Ayers,Male,West Rogertown,NG,Port Jonathanberg,LR,New Shawn,NG,4/18/2023 13:04,Debit,3306.15,USD,Chase,Banking,Debit Online at Chase,1,3.52701E+11,VjnnDcfV,,,4225.74,4835.58,0,New country & high-value transaction
TXN000634,CUST0042,Joshua,Lopez,Male,Port Holly,TG,Crystalview,CM,West Samuel,TG,4/18/2023 17:09,Credit,2743.69,USD,Uber,Transport,Credit Online at Uber,0,8.93885E+11,iGlyNuzf,54698340386,QPjLhTtT,3849.73,4449.67,0,New country & high-value transaction
TXN000635,CUST0025,Elizabeth,Rogers,Female,New Andrewburgh,MD,West Emily,MZ,Marcusmouth,MD,4/18/2023 21:14,Debit,1711.83,USD,Uber,Transport,Debit Online at Uber,1,2.23648E+11,SAFCylZc,,,5646.63,6563.82,1,
TXN000636,CUST0033,Jeffrey,Flores,Male,Jocelynchester,LT,Thomaston,PW,Jocelynchester,LT,4/19/2023 1:19,Debit,1864.04,USD,Chase,Banking,Debit Online at Chase,1,6.38386E+11,FnVQnnSo,,,16622.88,17591.56,1,
TXN000637,CUST0114,Megan,Cabrera,Female,Jeremyport,FM,East Ryan,MY,Millerfurt,FM,4/19/2023 5:24,Debit,2050.75,USD,Hilton,Hotel,Debit Online at Hilton,0,1.97775E+11,KavmXddV,,,6666.12,7180.91,0,New country & high-value transaction
TXN000638,CUST0069,Laura,Lane,Female,New Stacey,CZ,Antoniofurt,KZ,East Kellystad,CZ,4/19/2023 9:29,Credit,1892.71,USD,Hilton,Hotel,Credit Online at Hilton,1,7.85001E+11,cFFQpluA,88288940873,ECaTVwWX,15648.86,16340.77,1,
TXN000639,CUST0143,Nicholas,Nguyen,Male,North Yvonnemouth,MZ,Port Alexander,LR,Port Michael,CG,4/19/2023 13:34,Credit,249.4,USD,Hilton,Hotel,Credit Online at Hilton,1,7.7701E+11,NmMUfhhO,59498728678,tXjWaRhg,9374.73,8562.33,1,
TXN000640,CUST0027,Mary,Burgess,Female,South Natalie,ID,Robertsonborough,JO,Amystad,ID,4/19/2023 17:39,Debit,2454.88,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,1,2.12014E+11,VrQHFVgS,,,10870.33,10004.23,0,New country & high-value transaction
TXN000641,CUST0015,Kristen,Bradshaw,Female,Garnerfurt,CR,Heathermouth,MR,Garnerfurt,SV,4/19/2023 21:44,Debit,234.56,USD,Delta Airlines,Travel,Debit Online at Delta Airlines,0,8.90985E+11,MvpFIQeT,,,13013.42,12186.67,0,Suspicious login location
TXN000642,CUST0060,Candace,Oliver,Female,Jessicastad,PS,Lake Mariashire,MH,Jessicastad,ZA,4/20/2023 1:49,Credit,875.38,USD,Amazon,E-commerce,Credit Online at Amazon,1,1.74665E+11,gSUjQNBU,37287000692,BoSNdraS,4344.78,5303.7,1,
TXN000643,CUST0054,Michael,Carlson,Male,New Larrymouth,CR,Nguyenton,RO,New Larrymouth,PL,4/20/2023 5:55,Debit,1246.44,USD,Walmart,Retail,Debit Online at Walmart,0,3.40015E+11,GcjzibWV,,,12561.84,13249.98,0,Transaction at unusual hour
TXN000644,CUST0124,Barbara,Anderson,Female,Lisachester,AG,Port Kayla,NO,Thompsonberg,CM,4/20/2023 10:00,Debit,936.87,USD,Amazon,E-commerce,Debit Online at Amazon,1,8.22836E+11,xZZwSnXW,,,16162.38,15894.31,0,Transaction at unusual hour
TXN000645,CUST0109,Kimberly,Sanchez,Female,Danielmouth,,Whitehaven,HN,Danielmouth,,4/20/2023 14:05,Debit,889.55,USD,Uber,Transport,Debit Online at Uber,1,6.7436E+11,iDypWcVI,,,13352.12,12421.09,0,Transaction at unusual hour
TXN000646,CUST0172,Joseph,Sullivan,Male,Hannahton,CA,Sanchezhaven,PA,West Kathleen,KW,4/20/2023 18:10,Credit,4521.92,USD,Apple,Electronics,Credit Online at Apple,0,1.12368E+11,maFkiVON,64017936403,PCDAgGql,17897.34,17683.89,0,New country & high-value transaction
TXN000647,CUST0117,Rebecca,Baker,Female,Julialand,IQ,Port Tylerville,LA,Julialand,IQ,4/20/2023 22:15,Debit,4315.48,USD,Uber,Transport,Debit Online at Uber,0,1.42576E+11,EJUIPotk,,,3739.58,4157.65,0,New country & high-value transaction
TXN000648,CUST0156,Annette,Garrison,Female,South Laurie,PK,Laurenside,HT,Tonimouth,ET,4/21/2023 2:20,Debit,3720.98,USD,Hilton,Hotel,Debit Online at Hilton,0,4.26745E+11,ynRxmCuO,,,17292.34,17896.87,0,New country & high-value transaction
TXN000649,CUST0003,Jesse,Flores,Male,Port Williamshire,FR,Theresashire,BB,Port Williamshire,FR,4/21/2023 6:25,Credit,3943.18,USD,Apple,Electronics,Credit Online at Apple,0,4.81442E+11,lpLnWTLb,75350903460,JLdrfVBT,4484.44,4870.98,0,New country & high-value transaction
TXN000650,CUST0023,Andrew,Daniel,Male,South Zachary,MV,East Aliciaville,KI,Turnerburgh,SZ,4/21/2023 10:30,Credit,3663.2,USD,Chase,Banking,Credit Online at Chase,1,4.12336E+11,FHVxmalU,11117127425,oSSMFqcR,9557.45,10022.42,0,New country & high-value transaction
TXN000651,CUST0131,Andrea,Sanders,Female,Port Andrewfurt,NE,West Brianborough,ST,Port Andrewfurt,NE,4/21/2023 14:35,Debit,4897.96,USD,Walmart,Retail,Debit Online at Walmart,0,7.42863E+11,UnxXvjEt,,,13407.88,13012.13,0,New country & high-value transaction
TXN000652,CUST0157,Andrea,White,Female,Pattonport,SC,Allenchester,BF,Pattonport,SC,4/21/2023 18:40,Debit,2545.44,USD,Shell,Fuel,Debit Online at Shell,1,7.16418E+11,pdvQUFoE,,,11909.42,11654.85,0,New country & high-value transaction
TXN000653,CUST0113,Matthew,Bryan,Male,New Stevenland,LV,Jorgeside,BI,New Stevenland,VU,4/21/2023 22:45,Credit,156.32,USD,Uber,Transport,Credit Online at Uber,0,9.12477E+11,sPPiUtJU,90706368604,jOoomHeX,13156.56,13663.2,1,
TXN000654,CUST0139,Bryan,Sherman,Male,North Stuartstad,MW,Jeremyville,SR,North Stuartstad,MW,4/22/2023 2:50,Debit,1190.14,USD,Uber,Transport,Debit Online at Uber,0,6.03821E+11,bKVsdZvc,,,4839.16,5761.99,1,
TXN000655,CUST0128,Michael,Edwards,Male,North Charlesville,TL,East Alyssatown,RU,East Davidfurt,GN,4/22/2023 6:55,Debit,3286.15,USD,Amazon,E-commerce,Debit Online at Amazon,1,7.62019E+11,DtDIoTmN,,,9922.32,10563.69,0,New country & high-value transaction
TXN000656,CUST0042,Ronnie,Greer,Male,North Bryan,DE,Lake Rebeccatown,CN,East Dustinport,DE,4/22/2023 11:00,Debit,127.57,USD,Walmart,Retail,Debit Online at Walmart,1,2.54579E+11,WCzgFrki,,,14942.08,14052.9,1,
TXN000657,CUST0177,Jesus,Martin,Male,Luketown,UG,Port Jasontown,KM,Lake Tanya,UG,4/22/2023 15:05,Debit,2583,USD,Hilton,Hotel,Debit Online at Hilton,1,5.21108E+11,pwYOwGTJ,,,8025.83,8509.89,0,New country & high-value transaction
TXN000658,CUST0101,Nancy,Smith,Female,Sharontown,CM,South Christopher,IT,Sharontown,CM,4/22/2023 19:10,Debit,2332.25,USD,Starbucks,Food,Debit Online at Starbucks,1,5.67888E+11,xJpGALVA,,,3524.04,3853.02,0,New country & high-value transaction
TXN000659,CUST0134,Jennifer,Watkins,Female,Fosterland,ET,Jacksonland,CO,Lake Laurentown,ET,4/22/2023 23:15,Credit,3148.89,USD,Hilton,Hotel,Credit Online at Hilton,0,1.14424E+11,eIDlhnDE,59652882047,hXZHNcLL,6269.62,6446.08,0,New country & high-value transaction
TXN000660,CUST0129,Justin,Smith,Male,Port Davidmouth,RS,South Kevinshire,CG,New Michaelport,RS,4/23/2023 3:20,Credit,4500.86,USD,Apple,Electronics,Credit Online at Apple,1,5.1195E+11,LofcQGsL,24179773247,ZFhZsPoa,4729.03,4695.11,0,New country & high-value transaction
TXN000661,CUST0082,John,Sanders,Male,Lake Kevin,AE,Moranport,IQ,Lake Kevin,HU,4/23/2023 7:25,Debit,2559.04,USD,Shell,Fuel,Debit Online at Shell,1,3.5018E+11,zvXYPxaO,,,8126.38,8604.15,0,New country & high-value transaction
TXN000662,CUST0085,Ashley,Burton,Female,Christinaview,KZ,North Elizabeth,BJ,Jameschester,KZ,4/23/2023 11:30,Debit,386.07,USD,Apple,Electronics,Debit Online at Apple,1,8.61867E+11,AnzETsMJ,,,10278.13,9902.44,0,Amount exceeds daily average significantly
TXN000663,CUST0089,Mark,Scott,Male,Nobleberg,SN,Christineton,VN,Hartmantown,SN,4/23/2023 15:35,Credit,1022.69,USD,Apple,Electronics,Credit Online at Apple,1,1.83281E+11,RyqPQKze,52672596344,rAwZpKao,8136.4,7320.64,1,
TXN000664,CUST0148,Alyssa,Ford,Female,Larsonton,AU,East Meganberg,SL,New Danielle,CF,4/23/2023 19:40,Debit,1090.99,USD,Shell,Fuel,Debit Online at Shell,1,2.16312E+11,ZjcFAHJa,,,9638.76,8736.03,1,
TXN000665,CUST0150,Sarah,Morris,Female,West Michelletown,CH,Christinafurt,BT,North Christopher,CH,4/23/2023 23:45,Credit,2984.11,USD,Uber,Transport,Credit Online at Uber,1,9.06177E+11,jmLBWjuS,57029775025,YOFAprdd,8906.5,8524.7,0,New country & high-value transaction
TXN000666,CUST0023,Robert,Preston,Male,Natalietown,KP,Lake Dannymouth,SM,New Paul,KP,4/24/2023 3:50,Debit,2208.83,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,1,9.86841E+11,qfxulZTW,,,5147.41,5054.48,0,New country & high-value transaction
TXN000667,CUST0158,Kristina,Thompson,Female,Ortegaton,RO,North Erica,SV,Ortegaton,CM,4/24/2023 7:55,Debit,4277.17,USD,Amazon,E-commerce,Debit Online at Amazon,0,9.56671E+11,WTrqQMRY,,,8350.87,9155.33,0,New country & high-value transaction
TXN000668,CUST0073,Sean,Green,Male,South Elizabethbury,HU,Rhodeschester,TV,South Elizabethbury,HU,4/24/2023 12:01,Credit,2063.55,USD,Uber,Transport,Credit Online at Uber,0,8.9543E+11,MJOcitDS,91809282170,vfDdKxLQ,5596.79,6201.28,0,New country & high-value transaction
TXN000669,CUST0178,Morgan,Tanner,Female,Adamsstad,BD,East Jamesburgh,MM,New David,BD,4/24/2023 16:06,Credit,3612.63,USD,Shell,Fuel,Credit Online at Shell,1,2.31464E+11,YrtnOdbK,39238644221,IBHTrEAW,18040.74,17658.99,0,New country & high-value transaction
TXN000670,CUST0103,Lisa,Williams,Female,Lake Michaelhaven,MY,East Karentown,IS,Lake Michaelhaven,MY,4/24/2023 20:11,Debit,324.62,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,0,8.88083E+11,EeYJsypH,,,2907.51,2478.48,0,Transaction at unusual hour
TXN000671,CUST0059,Lisa,Rasmussen,Female,Chamberschester,GB,Antoniotown,HR,Chamberschester,CD,4/25/2023 0:16,Debit,3630.69,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,1,7.38752E+11,VmACEnSU,,,11433.25,11423.51,0,New country & high-value transaction
TXN000672,CUST0080,Jodi,Whitney,Female,New Melissa,ST,Roberthaven,AZ,New Janetfurt,MT,4/25/2023 4:21,Credit,4792.67,USD,Uber,Transport,Credit Online at Uber,0,9.76842E+11,kIzOfGqv,98885404672,awDDaAdP,4427.06,3992.74,0,New country & high-value transaction
TXN000673,CUST0193,David,Rodriguez,Male,West Robertview,SN,North Dillonberg,CM,West Robertview,SN,4/25/2023 8:26,Debit,1962.88,USD,OffshoreBank,Banking,Debit Online at OffshoreBank,1,4.15917E+11,gDklrwLl,,,9761.31,9588.07,0,Transaction from blacklisted merchant
TXN000674,CUST0115,Gregory,Jones,Male,Port Daniel,ES,New Jennifer,IE,Port Daniel,ES,4/25/2023 12:31,Debit,597.62,USD,Chase,Banking,Debit Online at Chase,1,1.68979E+11,OjLevWaO,,,3912.04,3600.95,0,Transaction at unusual hour
TXN000675,CUST0153,Madison,Cooper,Female,New Jillton,PE,Boydhaven,GE,New Jillton,LC,4/25/2023 16:36,Debit,2512.55,USD,Chase,Banking,Debit Online at Chase,1,2.9894E+11,Vfcjfdyh,,,7399.1,8044.88,0,New country & high-value transaction
TXN000676,CUST0001,Kristine,Benson,Female,Johnsonshire,AF,North Linda,TR,Johnsonshire,AF,4/25/2023 20:41,Credit,1637.12,USD,Delta Airlines,Travel,Credit Online at Delta Airlines,0,6.92331E+11,DHJqEENy,83949312907,jZVARzOb,12487.38,13397.52,0,Multiple failed attempts before success
TXN000677,CUST0091,Phillip,Collins,Male,West Pamela,AT,Marshallside,SI,West Kimberlyfort,CU,4/26/2023 0:46,Debit,827.23,USD,Apple,Electronics,Debit Online at Apple,1,8.95854E+11,sbUFjQXm,,,11277.4,10325.91,0,Suspicious login location
TXN000678,CUST0165,Andrea,Lewis,Female,Blankenshipville,DO,Letown,BN,Blankenshipville,DO,4/26/2023 4:51,Debit,1617.62,USD,Apple,Electronics,Debit Online at Apple,0,9.65792E+11,HniJeggy,,,16501.26,15644.05,1,
