statement_id,customer_name,account_number,bank_name,statement_start_date,statement_end_date,opening_balance,ending_balance,total_credits,total_debits,transaction_id,transaction_date,transaction_description,merchant_name,category,amount,balance_after,is_credit,is_debit,abs_amount,is_large_transaction,amount_to_balance_ratio,transactions_past_1_day,transactions_past_7_days,cumulative_monthly_credits,cumulative_monthly_debits,is_new_merchant,weekday,day_of_month,is_weekend,is_fraud
S108,Mark Rivera,8068,Capital One,2024-01-01,2024-01-31,6409.09,4186.02,2231.06,4454.13,TX587,2024-01-19,groceries transaction,Grocery Mart,groceries,-641.53,4821.28,0,1,641.53,1,0.1331,0,1,1543.81,3901.83,0,2,19,0,0
S121,John Carter,8840,Bank of America,2024-01-01,2024-01-31,6235.9,8984.02,6884.5,4136.38,TX588,2024-01-10,coffee transaction,Starbucks,coffee,-102.15,9125.42,0,1,102.15,0,0.0112,0,5,4991.34,7033.5,1,3,10,0,0
S280,Alice Johnson,5144,Capital One,2024-01-01,2024-01-31,5143.15,1605.17,812.47,4350.45,TX589,2024-01-05,gas transaction,Shell,gas,-144.24,853.42,0,1,144.24,0,0.169,0,2,7411.47,7176.59,1,3,5,0,0
S226,Sarah Lee,8597,Chase,2024-01-01,2024-01-31,7377.87,7846.56,1520.02,1051.33,TX590,2024-01-11,groceries transaction,Grocery Mart,groceries,69.1,8615.32,1,0,69.1,0,0.008,2,3,4247.68,7452.29,0,4,11,0,1
S232,Alice Johnson,9488,Wells Fargo,2024-01-01,2024-01-31,1555.06,3640.62,5723.85,3638.29,TX591,2024-01-08,utilities transaction,Electric Co,utilities,-761.59,3696.8,0,1,761.59,1,0.206,4,5,500.19,3496.35,0,3,8,0,1
S195,Vikram Rao,1667,Chase,2024-01-01,2024-01-31,1270.48,3679.96,3612.24,1202.76,TX592,2024-01-11,shopping transaction,Target,shopping,188.71,3531.38,1,0,188.71,0,0.0534,1,3,2423.05,4971.07,1,0,11,0,0
S157,John Carter,3180,Wells Fargo,2024-01-01,2024-01-31,7997.71,5313.45,1149.98,3834.24,TX593,2024-01-24,gas transaction,Shell,gas,-365.2,5991.89,0,1,365.2,0,0.0609,1,3,2725.38,5346.18,0,2,24,0,1
S160,Mark Rivera,9688,Capital One,2024-01-01,2024-01-31,3464.86,7290.18,5537.26,1711.94,TX594,2024-01-21,utilities transaction,Electric Co,utilities,-378.98,7270.62,0,1,378.98,0,0.0521,3,7,5846.68,4904.13,1,1,21,0,1
S190,Vikram Rao,8958,Capital One,2024-01-01,2024-01-31,2953.53,7089.13,5021.33,885.73,TX595,2024-01-07,atm transaction,ATM,atm,3.57,7685.29,1,0,3.57,0,0.0005,0,6,5289.34,2717.53,0,0,7,0,1
S224,Emily Davis,1740,Capital One,2024-01-01,2024-01-31,2192.97,4320.4,3529.22,1401.79,TX596,2024-01-07,shopping transaction,Amazon,shopping,-702.2,4379.37,0,1,702.2,1,0.1603,2,8,1183.79,6670.17,1,4,7,0,1
S108,Emily Davis,1994,Bank of America,2024-01-01,2024-01-31,2375.48,-1937.11,1290.49,5603.08,TX597,2024-01-16,gas transaction,Shell,gas,-734.16,-1790.13,0,1,734.16,1,0.4101,0,1,2533.99,5455.57,1,3,16,0,1
S268,Priya Sharma,5664,Chase,2024-01-01,2024-01-31,4090.2,4625.13,5472.83,4937.9,TX598,2024-01-11,atm transaction,ATM,atm,63.28,3844.91,1,0,63.28,0,0.0165,3,7,1642.83,1989.6,0,4,11,0,0
S129,John Carter,1406,Chase,2024-01-01,2024-01-31,4209.19,4518.66,2353.38,2043.91,TX599,2024-01-13,gas transaction,Shell,gas,170.8,4226.63,1,0,170.8,0,0.0404,0,1,4606.36,735.55,1,6,13,1,1
S198,John Carter,4769,Wells Fargo,2024-01-01,2024-01-31,4715.08,4771.18,3384.41,3328.31,TX600,2024-01-01,utilities transaction,Electric Co,utilities,-37.87,4898.03,0,1,37.87,0,0.0077,2,3,1370.71,5859.63,1,4,1,0,1
S151,Emily Davis,1758,Wells Fargo,2024-01-01,2024-01-31,4910.74,7137.1,3163.2,936.84,TX601,2024-01-21,gas transaction,Shell,gas,-589.93,7575.29,0,1,589.93,0,0.0779,0,5,617.08,5515.22,0,6,21,1,1
S184,Mark Rivera,8666,Bank of America,2024-01-01,2024-01-31,3466.59,6358.16,7947.94,5056.37,TX602,2024-01-28,shopping transaction,Target,shopping,-403.43,5871.48,0,1,403.43,0,0.0687,3,3,4946.04,714.42,0,5,28,1,1
S232,Emily Davis,3772,Wells Fargo,2024-01-01,2024-01-31,4130.63,1614.14,682.7,3199.19,TX603,2024-01-20,internet transaction,Comcast,internet,195.5,1604.69,1,0,195.5,0,0.1218,0,2,1241.82,4754.13,0,4,20,0,0
S109,Emily Davis,1738,Citi,2024-01-01,2024-01-31,4775.13,3139.41,1629.49,3265.21,TX604,2024-01-27,shopping transaction,Target,shopping,73.32,3760.09,1,0,73.32,0,0.0195,4,4,4866.37,883.5,1,1,27,0,1
S180,Sarah Lee,3547,Chase,2024-01-01,2024-01-31,7265.57,6875.59,6105.57,6495.55,TX605,2024-01-02,shopping transaction,Amazon,shopping,-607.29,7255.73,0,1,607.29,1,0.0837,4,4,3214.63,2994.56,1,4,2,0,0
S243,Vikram Rao,2236,Capital One,2024-01-01,2024-01-31,5064.92,4194.93,4386.27,5256.26,TX606,2024-01-06,gas transaction,Shell,gas,-528.07,3996.97,0,1,528.07,0,0.1321,1,2,7835.56,7318.48,1,1,6,0,0
S212,Vikram Rao,9583,Citi,2024-01-01,2024-01-31,5204.77,7629.73,5754.5,3329.54,TX607,2024-01-27,groceries transaction,Grocery Mart,groceries,-22.27,7774.5,0,1,22.27,0,0.0029,1,1,1181.62,6340.09,0,5,27,1,1
S251,Alice Johnson,2968,Capital One,2024-01-01,2024-01-31,4121.18,3522.57,1964.13,2562.74,TX608,2024-01-07,groceries transaction,Grocery Mart,groceries,-658.89,3504.83,0,1,658.89,1,0.188,2,3,4348.67,6966.87,1,6,7,1,1
S108,Vikram Rao,1582,Capital One,2024-01-01,2024-01-31,990.74,2430.05,2432.28,992.97,TX609,2024-01-15,utilities transaction,Electric Co,utilities,293.49,2321.94,1,0,293.49,0,0.1264,3,5,1494.21,5235.27,1,2,15,0,1
S150,Alice Johnson,1232,Chase,2024-01-01,2024-01-31,6100.55,5420.52,5435.67,6115.7,TX610,2024-01-06,shopping transaction,Target,shopping,111.89,4807.2,1,0,111.89,0,0.0233,3,6,5190.04,7622.52,0,3,6,0,1
S239,John Carter,2429,Wells Fargo,2024-01-01,2024-01-31,6562.09,13222.21,7191.82,531.7,TX611,2024-01-26,salary transaction,Employer,salary,3557.39,13716.85,1,0,3557.39,1,0.2593,4,4,1669.8,7633.83,1,3,26,0,0
S282,Priya Sharma,4410,Chase,2024-01-01,2024-01-31,1070.73,5570.27,4923.5,423.96,TX612,2024-01-08,shopping transaction,Target,shopping,-285.68,5607.58,0,1,285.68,0,0.0509,1,1,962.86,2854.9,1,0,8,0,1
S171,Vikram Rao,2839,Capital One,2024-01-01,2024-01-31,3135.69,-649.55,1646.59,5431.83,TX613,2024-01-12,atm transaction,ATM,atm,-9.39,-457.13,0,1,9.39,0,0.0205,0,0,4567.93,6824.18,1,5,12,1,1
S176,Priya Sharma,7501,Citi,2024-01-01,2024-01-31,1547.81,2862.96,6101.97,4786.82,TX614,2024-01-22,atm transaction,ATM,atm,-226.89,3036.66,0,1,226.89,0,0.0747,4,7,1004.42,3855.98,1,6,22,1,0
S120,John Carter,6814,Citi,2024-01-01,2024-01-31,3730.03,1235.11,3758.87,6253.79,TX615,2024-01-16,coffee transaction,Starbucks,coffee,-345.21,575.89,0,1,345.21,0,0.5994,4,7,2351.14,1809.94,0,4,16,0,0
S104,Emily Davis,7335,Wells Fargo,2024-01-01,2024-01-31,1035.89,21.21,3642.6,4657.28,TX616,2024-01-10,shopping transaction,Target,shopping,-674.98,-348.88,0,1,674.98,1,1.9347,3,3,7894.67,7162.5,1,6,10,1,1
S101,Sarah Lee,7136,Wells Fargo,2024-01-01,2024-01-31,3781.59,5287.2,7166.32,5660.71,TX617,2024-01-22,utilities transaction,Electric Co,utilities,32.14,5415.62,1,0,32.14,0,0.0059,4,9,4643.09,7600.04,0,4,22,0,0
S100,Priya Sharma,9958,Citi,2024-01-01,2024-01-31,4118.4,8453.31,5918.94,1584.03,TX618,2024-01-23,atm transaction,ATM,atm,-559.54,7973.44,0,1,559.54,0,0.0702,3,6,4269.43,7752.14,1,1,23,0,0
S108,Alice Johnson,4280,Chase,2024-01-01,2024-01-31,1136.75,4783.72,7268.67,3621.7,TX619,2024-01-23,shopping transaction,Target,shopping,-596.54,4184.34,0,1,596.54,0,0.1426,4,4,813.7,5899.14,0,6,23,1,1
S253,Alice Johnson,2606,Wells Fargo,2024-01-01,2024-01-31,3486.51,-787.6,2256.36,6530.47,TX620,2024-01-08,internet transaction,Comcast,internet,-403.22,-610.46,0,1,403.22,0,0.6605,0,1,6853.65,713.02,0,2,8,0,1
S111,Mark Rivera,9142,Citi,2024-01-01,2024-01-31,1603.39,401.99,1848.13,3049.53,TX621,2024-01-20,shopping transaction,Amazon,shopping,-501.33,27.89,0,1,501.33,0,17.9753,0,1,3399.97,4531.36,1,6,20,1,0
S155,Vikram Rao,8923,Chase,2024-01-01,2024-01-31,6057.71,3831.59,1209.39,3435.51,TX622,2024-01-03,utilities transaction,Electric Co,utilities,-111.59,4202.23,0,1,111.59,0,0.0266,0,7,4622.71,7995.2,0,6,3,1,0
S138,Alice Johnson,7909,Capital One,2024-01-01,2024-01-31,5814.01,3668.3,3951.85,6097.56,TX623,2024-01-23,atm transaction,ATM,atm,4.16,2936.68,1,0,4.16,0,0.0014,2,3,5873.67,7522.35,1,1,23,0,1
S145,Mark Rivera,5974,Citi,2024-01-01,2024-01-31,3781.02,1563.34,4168.27,6385.95,TX624,2024-01-07,shopping transaction,Target,shopping,-218.85,1048.14,0,1,218.85,0,0.2088,3,5,1069.08,7637.24,1,2,7,0,1
S253,Priya Sharma,2967,Citi,2024-01-01,2024-01-31,7092.0,3738.65,3559.09,6912.44,TX625,2024-01-12,groceries transaction,Grocery Mart,groceries,-14.51,3598.11,0,1,14.51,0,0.004,3,5,7435.8,3228.62,0,6,12,1,1
S193,Vikram Rao,8338,Capital One,2024-01-01,2024-01-31,1000.38,2868.24,7214.3,5346.44,TX626,2024-01-18,groceries transaction,Grocery Mart,groceries,-95.9,3516.37,0,1,95.9,0,0.0273,3,5,4567.42,1225.76,1,4,18,0,1
S267,Priya Sharma,1272,Wells Fargo,2024-01-01,2024-01-31,3262.29,-1813.39,1396.95,6472.63,TX627,2024-01-09,internet transaction,Comcast,internet,-209.3,-1531.87,0,1,209.3,0,0.1366,1,1,1265.16,2878.9,1,3,9,0,1
S227,John Carter,8156,Chase,2024-01-01,2024-01-31,5333.32,4073.92,1030.6,2290.0,TX628,2024-01-02,gas transaction,Shell,gas,172.48,3707.39,1,0,172.48,0,0.0465,0,0,5807.16,4965.22,1,0,2,0,0
S124,Priya Sharma,9353,Wells Fargo,2024-01-01,2024-01-31,4967.48,-231.87,539.5,5738.85,TX629,2024-01-28,coffee transaction,Starbucks,coffee,-415.32,-104.88,0,1,415.32,0,3.96,0,0,3453.01,529.16,1,3,28,0,0
S159,Sarah Lee,4400,Wells Fargo,2024-01-01,2024-01-31,2413.29,-270.81,1343.98,4028.08,TX630,2024-01-11,utilities transaction,Electric Co,utilities,-467.42,-908.99,0,1,467.42,0,0.5142,2,5,6318.94,1697.39,1,5,11,1,0
S224,Priya Sharma,3039,Wells Fargo,2024-01-01,2024-01-31,1088.92,2038.03,4077.44,3128.33,TX631,2024-01-14,shopping transaction,Amazon,shopping,-352.49,2127.66,0,1,352.49,0,0.1657,4,9,7594.67,1992.51,0,0,14,0,1
S105,John Carter,4380,Citi,2024-01-01,2024-01-31,3156.32,4436.84,5015.21,3734.69,TX632,2024-01-19,groceries transaction,Grocery Mart,groceries,-148.64,4225.15,0,1,148.64,0,0.0352,4,6,7085.71,7488.82,0,2,19,0,1
S190,Mark Rivera,2764,Bank of America,2024-01-01,2024-01-31,3175.68,6311.03,5255.51,2120.16,TX633,2024-01-14,shopping transaction,Amazon,shopping,253.73,6218.29,1,0,253.73,0,0.0408,4,6,3088.28,5752.91,1,2,14,0,1
S151,John Carter,8918,Chase,2024-01-01,2024-01-31,1089.45,3834.37,4580.0,1835.08,TX634,2024-01-28,coffee transaction,Starbucks,coffee,295.43,3809.45,1,0,295.43,0,0.0776,0,6,7186.04,1833.79,1,5,28,1,1
S251,Emily Davis,2430,Wells Fargo,2024-01-01,2024-01-31,6080.65,8372.54,7544.98,5253.09,TX635,2024-01-11,gas transaction,Shell,gas,-492.89,8582.29,0,1,492.89,0,0.0574,4,9,6461.27,7191.56,1,2,11,0,1
S215,Sarah Lee,8361,Capital One,2024-01-01,2024-01-31,7237.76,4784.74,3727.33,6180.35,TX636,2024-01-08,utilities transaction,Electric Co,utilities,214.23,4627.5,1,0,214.23,0,0.0463,3,6,7658.59,6778.5,1,4,8,0,1
S243,Alice Johnson,4288,Capital One,2024-01-01,2024-01-31,6628.57,5186.92,5336.18,6777.83,TX637,2024-01-27,shopping transaction,Target,shopping,-616.08,4487.02,0,1,616.08,1,0.1373,3,5,1914.77,7604.69,0,0,27,0,1
S126,Mark Rivera,4629,Capital One,2024-01-01,2024-01-31,5194.65,2052.6,2911.81,6053.86,TX638,2024-01-17,shopping transaction,Amazon,shopping,-471.57,1298.61,0,1,471.57,0,0.3631,4,4,1837.19,6970.15,0,1,17,0,1
S236,Emily Davis,3484,Citi,2024-01-01,2024-01-31,3369.49,3404.67,2023.0,1987.82,TX639,2024-01-06,coffee transaction,Starbucks,coffee,173.9,2926.11,1,0,173.9,0,0.0594,1,5,7193.44,7664.4,0,6,6,1,1
S244,Emily Davis,2798,Capital One,2024-01-01,2024-01-31,6494.72,9119.0,4232.8,1608.52,TX640,2024-01-28,internet transaction,Comcast,internet,-39.68,9303.94,0,1,39.68,0,0.0043,4,7,4735.02,2130.8,0,0,28,0,0
S248,Mark Rivera,9635,Citi,2024-01-01,2024-01-31,3341.75,9362.14,6555.88,535.49,TX641,2024-01-02,shopping transaction,Amazon,shopping,-17.89,9234.46,0,1,17.89,0,0.0019,1,4,3630.99,6640.97,1,4,2,0,1
S257,Mark Rivera,9513,Bank of America,2024-01-01,2024-01-31,2192.58,4826.92,6355.52,3721.18,TX642,2024-01-02,shopping transaction,Target,shopping,-188.02,4256.55,0,1,188.02,0,0.0442,3,7,6401.28,796.96,0,2,2,0,1
S178,John Carter,8897,Capital One,2024-01-01,2024-01-31,4793.61,6523.91,5615.93,3885.63,TX643,2024-01-08,salary transaction,Employer,salary,2835.06,7282.54,1,0,2835.06,1,0.3893,0,1,5445.98,6693.16,0,0,8,0,0
S190,Priya Sharma,8294,Wells Fargo,2024-01-01,2024-01-31,4560.99,458.49,1505.66,5608.16,TX644,2024-01-18,internet transaction,Comcast,internet,98.04,123.08,1,0,98.04,0,0.7966,0,3,3383.81,7192.36,1,1,18,0,1
S245,John Carter,9372,Capital One,2024-01-01,2024-01-31,2528.58,3758.24,7415.08,6185.42,TX645,2024-01-16,groceries transaction,Grocery Mart,groceries,-774.31,4321.24,0,1,774.31,1,0.1792,0,0,2350.34,5072.59,0,5,16,1,1
S181,Vikram Rao,3948,Citi,2024-01-01,2024-01-31,3828.51,-1047.11,1505.99,6381.61,TX646,2024-01-23,utilities transaction,Electric Co,utilities,-364.94,-659.47,0,1,364.94,0,0.5534,0,5,7588.98,3290.03,1,5,23,1,1
S206,Alice Johnson,5541,Bank of America,2024-01-01,2024-01-31,2830.32,-224.44,2099.28,5154.04,TX647,2024-01-22,internet transaction,Comcast,internet,12.8,434.18,1,0,12.8,0,0.0295,0,2,2940.35,7859.32,1,3,22,0,0
S123,Priya Sharma,9355,Chase,2024-01-01,2024-01-31,4789.7,1492.81,2928.0,6224.89,TX648,2024-01-14,shopping transaction,Amazon,shopping,-466.81,751.7,0,1,466.81,0,0.621,1,2,5043.66,2909.06,0,6,14,1,0
S195,Vikram Rao,9977,Wells Fargo,2024-01-01,2024-01-31,1905.2,-1245.5,2500.34,5651.04,TX649,2024-01-08,atm transaction,ATM,atm,-532.59,-1731.02,0,1,532.59,0,0.3077,0,0,6341.88,1547.98,1,4,8,0,1
S236,Alice Johnson,8605,Bank of America,2024-01-01,2024-01-31,1667.3,-721.64,3099.26,5488.2,TX650,2024-01-09,salary transaction,Employer,salary,2162.13,-1076.19,1,0,2162.13,1,2.0091,4,6,7193.96,802.89,1,1,9,0,1
S231,Emily Davis,5469,Capital One,2024-01-01,2024-01-31,1857.96,2169.78,4093.68,3781.86,TX651,2024-01-13,groceries transaction,Grocery Mart,groceries,115.3,2752.41,1,0,115.3,0,0.0419,3,7,4642.49,3959.9,1,4,13,0,0
S286,Alice Johnson,2313,Citi,2024-01-01,2024-01-31,1340.35,4640.24,4264.3,964.41,TX652,2024-01-15,gas transaction,Shell,gas,-734.58,4440.4,0,1,734.58,1,0.1654,3,4,4804.46,5596.53,0,3,15,0,1
S118,Emily Davis,6758,Wells Fargo,2024-01-01,2024-01-31,7177.47,6640.65,4775.85,5312.67,TX653,2024-01-26,gas transaction,Shell,gas,194.42,6142.62,1,0,194.42,0,0.0317,0,3,1548.91,6427.7,1,6,26,1,0
S277,Sarah Lee,6157,Citi,2024-01-01,2024-01-31,890.63,-1838.97,3445.76,6175.36,TX654,2024-01-08,utilities transaction,Electric Co,utilities,-696.23,-2072.08,0,1,696.23,1,0.336,0,2,7704.23,4093.74,0,5,8,1,1
S144,Vikram Rao,9674,Chase,2024-01-01,2024-01-31,2530.43,8988.07,7522.36,1064.72,TX655,2024-01-09,internet transaction,Comcast,internet,275.86,8965.69,1,0,275.86,0,0.0308,1,4,1513.94,754.37,1,5,9,1,1
S225,Mark Rivera,9282,Chase,2024-01-01,2024-01-31,6962.68,8452.75,2179.23,689.16,TX656,2024-01-06,internet transaction,Comcast,internet,-202.64,7928.14,0,1,202.64,0,0.0256,0,1,6571.02,6025.88,0,0,6,0,1
S159,Emily Davis,5432,Chase,2024-01-01,2024-01-31,6345.93,12371.78,7473.86,1448.01,TX657,2024-01-28,salary transaction,Employer,salary,3653.77,12943.75,1,0,3653.77,1,0.2823,4,8,4512.71,7004.07,0,4,28,0,0
S268,Alice Johnson,1427,Chase,2024-01-01,2024-01-31,6901.72,8129.83,3679.68,2451.57,TX658,2024-01-19,groceries transaction,Grocery Mart,groceries,-755.57,7635.14,0,1,755.57,1,0.099,4,7,1512.29,4636.25,0,6,19,1,0
S201,Priya Sharma,7849,Citi,2024-01-01,2024-01-31,3039.18,6762.43,7133.19,3409.94,TX659,2024-01-16,groceries transaction,Grocery Mart,groceries,-226.3,7280.21,0,1,226.3,0,0.0311,0,1,509.93,4492.43,1,6,16,1,1
S138,Priya Sharma,8424,Chase,2024-01-01,2024-01-31,5318.73,8006.46,3403.86,716.13,TX660,2024-01-19,atm transaction,ATM,atm,-49.12,8463.95,0,1,49.12,0,0.0058,3,4,7386.77,5584.16,1,3,19,0,1
S149,John Carter,6385,Citi,2024-01-01,2024-01-31,7838.59,4616.64,3030.82,6252.77,TX661,2024-01-15,internet transaction,Comcast,internet,-232.36,4884.87,0,1,232.36,0,0.0476,1,2,3511.57,4676.66,0,5,15,1,0
S240,Alice Johnson,6517,Chase,2024-01-01,2024-01-31,1737.46,781.39,1197.73,2153.8,TX662,2024-01-14,groceries transaction,Grocery Mart,groceries,-118.02,713.78,0,1,118.02,0,0.1653,0,0,2553.76,811.31,1,4,14,0,1
S180,Emily Davis,4576,Citi,2024-01-01,2024-01-31,1614.3,-638.33,4411.74,6664.37,TX663,2024-01-08,shopping transaction,Target,shopping,-158.44,-1363.8,0,1,158.44,0,0.1162,2,7,2741.55,6238.03,1,2,8,0,1
S189,Priya Sharma,4329,Wells Fargo,2024-01-01,2024-01-31,662.18,-4802.3,605.52,6070.0,TX664,2024-01-23,atm transaction,ATM,atm,-679.77,-4459.31,0,1,679.77,1,0.1524,4,4,6110.86,1727.73,1,1,23,0,1
S243,Mark Rivera,5699,Wells Fargo,2024-01-01,2024-01-31,3512.55,1966.68,3131.2,4677.07,TX665,2024-01-27,utilities transaction,Electric Co,utilities,-430.58,2033.92,0,1,430.58,0,0.2117,1,2,6799.56,1170.86,0,1,27,0,1
S216,Mark Rivera,2816,Chase,2024-01-01,2024-01-31,4235.53,6689.37,2834.62,380.78,TX666,2024-01-12,internet transaction,Comcast,internet,299.57,6717.05,1,0,299.57,0,0.0446,3,3,1334.2,6663.41,0,1,12,0,1
S116,Alice Johnson,2031,Bank of America,2024-01-01,2024-01-31,6834.78,3313.47,534.9,4056.21,TX667,2024-01-10,internet transaction,Comcast,internet,154.54,3402.33,1,0,154.54,0,0.0454,2,2,5586.08,1657.75,0,5,10,1,1
S133,Alice Johnson,3875,Capital One,2024-01-01,2024-01-31,3606.33,731.54,2880.86,5755.65,TX668,2024-01-25,coffee transaction,Starbucks,coffee,260.5,1308.71,1,0,260.5,0,0.1991,1,2,5591.96,696.51,1,2,25,0,0
S261,Emily Davis,5156,Citi,2024-01-01,2024-01-31,4802.98,4301.89,4744.2,5245.29,TX669,2024-01-05,utilities transaction,Electric Co,utilities,-602.35,3800.5,0,1,602.35,1,0.1585,1,3,4964.47,4403.58,1,2,5,0,1
S166,Vikram Rao,2252,Bank of America,2024-01-01,2024-01-31,1456.43,-2044.55,2146.73,5647.71,TX670,2024-01-28,shopping transaction,Target,shopping,-32.47,-2642.81,0,1,32.47,0,0.0123,4,8,1948.44,2221.32,0,3,28,0,0
S271,Priya Sharma,7960,Wells Fargo,2024-01-01,2024-01-31,5652.82,4350.48,3809.97,5112.31,TX671,2024-01-23,groceries transaction,Grocery Mart,groceries,-449.31,4384.02,0,1,449.31,0,0.1025,1,1,7244.42,2341.6,0,4,23,0,1
S231,Emily Davis,9975,Chase,2024-01-01,2024-01-31,7136.03,8749.59,6869.01,5255.45,TX672,2024-01-08,atm transaction,ATM,atm,-59.54,8761.45,0,1,59.54,0,0.0068,2,2,2909.15,1280.61,0,5,8,1,1
S195,Priya Sharma,4144,Chase,2024-01-01,2024-01-31,3753.92,4626.16,5922.32,5050.08,TX673,2024-01-24,coffee transaction,Starbucks,coffee,-411.15,5352.59,0,1,411.15,0,0.0768,1,4,874.83,7069.5,1,0,24,0,1
S131,Emily Davis,6689,Bank of America,2024-01-01,2024-01-31,7681.16,9625.91,4048.02,2103.27,TX674,2024-01-28,shopping transaction,Target,shopping,-754.61,8953.72,0,1,754.61,1,0.0843,1,5,2818.71,3871.35,1,5,28,1,0
S269,Sarah Lee,7055,Wells Fargo,2024-01-01,2024-01-31,6778.52,4974.27,640.41,2444.66,TX675,2024-01-16,salary transaction,Employer,salary,3266.79,4640.25,1,0,3266.79,1,0.704,3,4,2942.06,3684.21,0,0,16,0,1
S274,Emily Davis,4669,Wells Fargo,2024-01-01,2024-01-31,6962.9,7255.23,2872.23,2579.9,TX676,2024-01-17,salary transaction,Employer,salary,1855.94,6923.44,1,0,1855.94,1,0.2681,2,3,7264.73,2064.36,0,1,17,0,1
S282,John Carter,5820,Wells Fargo,2024-01-01,2024-01-31,2146.81,-1480.51,598.66,4225.98,TX677,2024-01-19,internet transaction,Comcast,internet,-62.14,-881.07,0,1,62.14,0,0.0705,3,9,3454.69,2455.26,1,3,19,0,1
S229,Alice Johnson,6502,Citi,2024-01-01,2024-01-31,7654.1,7006.65,3456.58,4104.03,TX678,2024-01-05,shopping transaction,Amazon,shopping,-489.94,7727.49,0,1,489.94,0,0.0634,3,4,1583.93,1160.69,0,4,5,0,0
S129,Priya Sharma,5406,Citi,2024-01-01,2024-01-31,5944.37,8257.0,7411.64,5099.01,TX679,2024-01-04,coffee transaction,Starbucks,coffee,-351.66,9049.79,0,1,351.66,0,0.0389,0,0,2476.18,1421.38,1,4,4,0,1
S273,Alice Johnson,3731,Chase,2024-01-01,2024-01-31,2388.33,-948.53,2518.38,5855.24,TX680,2024-01-28,salary transaction,Employer,salary,3099.18,-266.91,1,0,3099.18,1,11.6113,1,1,5435.36,5535.12,1,2,28,0,1
S241,Emily Davis,1047,Citi,2024-01-01,2024-01-31,7990.49,13594.1,6107.73,504.12,TX681,2024-01-07,shopping transaction,Target,shopping,-356.78,13607.82,0,1,356.78,0,0.0262,2,6,2229.48,718.45,1,5,7,1,1
S245,Emily Davis,2837,Citi,2024-01-01,2024-01-31,2299.36,4562.7,2782.43,519.09,TX682,2024-01-05,atm transaction,ATM,atm,-275.13,4369.22,0,1,275.13,0,0.063,3,3,7617.02,2486.19,0,0,5,0,1
S103,Mark Rivera,4294,Citi,2024-01-01,2024-01-31,3053.95,6891.53,4986.47,1148.89,TX683,2024-01-07,groceries transaction,Grocery Mart,groceries,265.91,7343.68,1,0,265.91,0,0.0362,2,9,5243.89,5456.15,1,0,7,0,0
S128,John Carter,1495,Capital One,2024-01-01,2024-01-31,5653.01,3113.47,2184.36,4723.9,TX684,2024-01-21,atm transaction,ATM,atm,-744.55,3353.83,0,1,744.55,1,0.222,4,8,1699.39,6620.11,0,3,21,0,0
S182,Priya Sharma,4798,Wells Fargo,2024-01-01,2024-01-31,4502.47,8594.47,5669.48,1577.48,TX685,2024-01-01,utilities transaction,Electric Co,utilities,-289.34,7797.44,0,1,289.34,0,0.0371,1,3,1924.73,7020.13,0,0,1,0,1
S154,John Carter,9103,Chase,2024-01-01,2024-01-31,5044.86,6582.27,4723.04,3185.63,TX686,2024-01-25,coffee transaction,Starbucks,coffee,-31.41,6162.91,0,1,31.41,0,0.0051,4,4,5499.74,7710.98,1,1,25,0,1
S260,Alice Johnson,4893,Citi,2024-01-01,2024-01-31,7462.55,8050.95,3078.33,2489.93,TX687,2024-01-13,gas transaction,Shell,gas,-506.14,8686.5,0,1,506.14,0,0.0583,1,6,3395.47,4024.21,1,1,13,0,0
S232,Mark Rivera,1128,Chase,2024-01-01,2024-01-31,6248.84,4212.2,889.34,2925.98,TX688,2024-01-08,shopping transaction,Target,shopping,-738.72,3680.97,0,1,738.72,1,0.2007,1,3,2204.83,4651.5,0,6,8,1,1
S129,Sarah Lee,7447,Chase,2024-01-01,2024-01-31,6554.15,9773.5,4774.7,1555.35,TX689,2024-01-04,internet transaction,Comcast,internet,71.73,9610.98,1,0,71.73,0,0.0075,3,7,3635.07,4489.32,0,1,4,0,1
S222,Emily Davis,4913,Wells Fargo,2024-01-01,2024-01-31,4435.29,1283.83,1867.86,5019.32,TX690,2024-01-13,coffee transaction,Starbucks,coffee,-327.95,1011.18,0,1,327.95,0,0.3243,3,7,7634.63,5016.52,1,5,13,1,1
S226,Emily Davis,6044,Citi,2024-01-01,2024-01-31,1386.71,6519.88,6713.57,1580.4,TX691,2024-01-06,salary transaction,Employer,salary,1634.13,7025.58,1,0,1634.13,1,0.2326,2,2,7605.98,4508.96,1,4,6,0,1
S183,Vikram Rao,7164,Citi,2024-01-01,2024-01-31,5824.5,9386.94,6937.28,3374.84,TX692,2024-01-11,shopping transaction,Amazon,shopping,82.43,9476.34,1,0,82.43,0,0.0087,4,8,2203.33,1854.26,1,4,11,0,1
S257,Alice Johnson,6373,Citi,2024-01-01,2024-01-31,4276.54,2066.63,1184.25,3394.16,TX693,2024-01-20,groceries transaction,Grocery Mart,groceries,-547.17,1805.92,0,1,547.17,0,0.303,2,2,5740.92,4992.94,1,2,20,0,1
S106,Vikram Rao,9587,Chase,2024-01-01,2024-01-31,682.36,5618.7,7514.82,2578.48,TX694,2024-01-10,utilities transaction,Electric Co,utilities,-495.86,5605.72,0,1,495.86,0,0.0885,4,5,5988.15,3133.86,1,5,10,1,1
